"url","sku","breadcrumbs","name","rating","review_count","image","brand","initial_price","final_price","membership_price","currency","count_questions","original_product","product_variation","product_variations","product_details","additional_information","delivery_options","images_url","videos_url"
"https://www.wildberries.ru/catalog/62843150/detail.aspx?size=110840448","62843150",[],"Чехол на realme 6s / Реалми 6с c рисунком / прозрачный с принтом",4.1,7,"https://basket-04.wbbasket.ru/vol628/part62843/62843150/images/big/1.webp","Andy&Paul",995,159,152,"RUB",0,false,"[{""type"":""Color"",""values"":""глубокий пурпурный, прозрачный""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""глубокий пурпурный, прозрачный"",""зеленый, белый"",""зеленый, белый"",""желтый, белый"",""серый, белый"",""фиолетовый, белый"",""зеленый, белый"",""коричневый, белый"",""розовый, белый"",""красный, белый"",""оранжевый, белый"",""голубой, белый"",""серый, белый"",""серый, белый"",""синий, белый"",""красный, белый"",""коричневый, белый"",""черный, белый"",""розовый, белый"",""оранжевый, белый"",""красный, белый"",""белый"",""красный, белый"",""бежевый, белый"",""голубой, белый"",""фиолетовый, белый"",""красный, белый"",""оранжевый, белый"",""белый"",""фиолетовый, белый""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Комплектация"",""value"":""Силиконовый чехол на realme 6s Реалми 6с""},{""type"":""Тип чехлов"",""value"":""Силиконовый чехол-накладка""},{""type"":""Совместимость"",""value"":""Realme 6 s; реалми 6 с""},{""type"":""Материал изделия"",""value"":""Силиконовый""},{""type"":""Цвет"",""value"":""глубокий пурпурный; прозрачный""},{""type"":""Декоративные элементы"",""value"":""с рисунком принтом разноцветные""},{""type"":""Вид застежки"",""value"":""без застежки""},{""type"":""Особенности чехла"",""value"":""прозрачный с принтом""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Вес товара с упаковкой (г)"",""value"":""50 г""},{""type"":""Ширина предмета"",""value"":""7.48 см""},{""type"":""Высота предмета"",""value"":""16.21 см""},{""type"":""Длина упаковки"",""value"":""2 см""},{""type"":""Высота упаковки"",""value"":""25 см""},{""type"":""Ширина упаковки"",""value"":""17 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 16 июля""]","[""Доставим до двери 16 июля""]","[""https://basket-04.wbbasket.ru/vol628/part62843/62843150/images/big/1.webp"",""https://basket-04.wbbasket.ru/vol628/part62843/62843150/images/big/2.webp"",""https://basket-04.wbbasket.ru/vol628/part62843/62843150/images/big/3.webp"",""https://basket-04.wbbasket.ru/vol628/part62843/62843150/images/big/4.webp"",""https://basket-04.wbbasket.ru/vol628/part62843/62843150/images/big/5.webp"",""https://basket-04.wbbasket.ru/vol628/part62843/62843150/images/big/6.webp""]",[]
"https://www.wildberries.ru/catalog/217688815/detail.aspx?size=346701030","217688815","[""Главная"",""Женщинам"",""Блузки и рубашки"",""lookSTORY""]","Блузка нарядная повседневная на праздник кружево",4.6,77,"https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/1.webp","lookSTORY",4999,2583,2479,"RUB",0,false,"[{""type"":""Color"",""values"":""черный""},{""type"":""Size"",""values"":""50-52""}]","[{""type"":""Colors"",""values"":[""черный"",""белый"",""белый"",""голубой"",""белый"",""черный""]},{""type"":""Sizes"",""values"":[""50"",""52"",""54""]}]","[{""type"":""Состав"",""value"":""90% хлопок; 10% полиэстер""},{""type"":""Цвет"",""value"":""черный""},{""type"":""Рост модели на фото"",""value"":""173 см""},{""type"":""Параметры модели на фото (ОГ-ОТ-ОБ)"",""value"":""86-60-90""},{""type"":""Вид застежки"",""value"":""пуговицы""},{""type"":""Особенности модели"",""value"":""удобный крой""},{""type"":""Декоративные элементы"",""value"":""кружевной узор""},{""type"":""Комплектация"",""value"":""Блузка - 1 шт.""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/1.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/2.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/3.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/4.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/5.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/6.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/7.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/8.webp"",""https://basket-14.wbbasket.ru/vol2176/part217688/217688815/images/big/9.webp""]",[]
"https://www.wildberries.ru/catalog/110539831/detail.aspx?size=200685619","110539831",[],"Чехол-книжка для Samsung Galaxy A32 (A325) Осенний дождь (че",,0,"https://basket-07.wbbasket.ru/vol1105/part110539/110539831/images/big/1.webp","Krutoff",690,345,331,"RUB",0,false,"[{""type"":""Color"",""values"":""черный""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""черный""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Комплектация"",""value"":""Чехол-книжка - 1 шт.""},{""type"":""Тип чехлов"",""value"":""Чехол книжка трансформер""},{""type"":""Совместимость"",""value"":""Samsung Galaxy A32 (A325)""},{""type"":""Материал изделия"",""value"":""ТПУ (термополиуретан)/Экокожа""},{""type"":""Цвет"",""value"":""черный""},{""type"":""Декоративные элементы"",""value"":""молодежный стиль""},{""type"":""Вид застежки"",""value"":""Магнит""},{""type"":""Особенности чехла"",""value"":""трансформация в подставку; с отделение для карт; противоударный""},{""type"":""Страна производства"",""value"":""Китай""},{""type"":""Вес товара с упаковкой (г)"",""value"":""70 г""},{""type"":""Ширина предмета"",""value"":""11 см""},{""type"":""Высота предмета"",""value"":""2 см""},{""type"":""SKU"",""value"":""242146""},{""type"":""Длина упаковки"",""value"":""21 см""},{""type"":""Высота упаковки"",""value"":""2 см""},{""type"":""Ширина упаковки"",""value"":""11 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-07.wbbasket.ru/vol1105/part110539/110539831/images/big/1.webp"",""https://basket-07.wbbasket.ru/vol1105/part110539/110539831/images/big/2.webp""]",[]
"https://www.wildberries.ru/catalog/67201492/detail.aspx?size=116405971","67201492","[""Главная"",""Женщинам"",""Блузки и рубашки"",""NASHIBA""]","Рубашка",4.1,14,"https://basket-04.wbbasket.ru/vol672/part67201/67201492/images/big/1.webp","NASHIBA",8500,2261,2170,"RUB",0,false,"[{""type"":""Color"",""values"":""медовый""},{""type"":""Size"",""values"":""44-48""}]","[{""type"":""Colors"",""values"":[""медовый"",""синий"",""черный"",""белый"",""синий"",""зеленый""]},{""type"":""Sizes"",""values"":[""оверсайз""]}]","[{""type"":""Состав"",""value"":""вискоза 20%; шелк 80%""},{""type"":""Цвет"",""value"":""медовый""},{""type"":""Рост модели на фото"",""value"":""170 см""},{""type"":""Страна производства"",""value"":""Китай""},{""type"":""Вид застежки"",""value"":""Пуговицы спереди""},{""type"":""Особенности модели"",""value"":""Износостойкая и легкая/ быстросохнущая""},{""type"":""Комплектация"",""value"":""Рубашка - 1 шт""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-04.wbbasket.ru/vol672/part67201/67201492/images/big/1.webp"",""https://basket-04.wbbasket.ru/vol672/part67201/67201492/images/big/2.webp"",""https://basket-04.wbbasket.ru/vol672/part67201/67201492/images/big/3.webp""]",[]
"https://www.wildberries.ru/catalog/197197400/detail.aspx?size=319819974","197197400","[""Главная"",""Детям"",""Костюмы"",""CITCIT""]","Летний костюм детский с бриджами",4.6,27,"https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/1.webp","CITCIT",2328,866,831,"RUB",0,false,"[{""type"":""Color"",""values"":""розовый""},{""type"":""Size"",""values"":""110""}]","[{""type"":""Colors"",""values"":[""розовый"",""красный, желтый, зеленый"",""желтый"",""желтый"",""красный, розовый, черный, зеленый, синий"",""оранжевый"",""синий, зеленый, красный, голубой"",""фиолетовый"",""серый, голубой"",""розовый"",""зеленый"",""красный, розовый, зеленый"",""розовый""]},{""type"":""Sizes"",""values"":[""110 ( 5 лет)"",""116 ( 6 лет)"",""122 ( 7 лет)"",""128 ( 8 лет)""]}]","[{""type"":""Состав"",""value"":""хлопок 95%; эластан 5%""},{""type"":""Цвет"",""value"":""розовый""},{""type"":""Сезон"",""value"":""круглогодичный; лето; демисезон""},{""type"":""Размер на модели"",""value"":""98""},{""type"":""Рост модели на фото"",""value"":""98 см""},{""type"":""Утеплитель"",""value"":""хлопок; без утеплителя""},{""type"":""Страна производства"",""value"":""Турция""},{""type"":""Вид застежки"",""value"":""без застежки""},{""type"":""Особенности модели"",""value"":""устойчивость к истиранию""},{""type"":""Декоративные элементы"",""value"":""качественный принт""},{""type"":""Тип карманов"",""value"":""без карманов""},{""type"":""Комплектация"",""value"":""футболка; бриджи""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/1.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/2.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/3.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/4.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/5.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/6.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/7.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/8.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/9.webp"",""https://basket-13.wbbasket.ru/vol1971/part197197/197197400/images/big/10.webp""]",[]
"https://www.wildberries.ru/catalog/107180399/detail.aspx?size=167257135","107180399",[],"Картина на стену на холсте Плавные линии",,0,"https://basket-07.wbbasket.ru/vol1071/part107180/107180399/images/big/1.webp","PICSIS",23520,11289,10837,"RUB",0,false,"[{""type"":""Color""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[null]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Размер картины"",""value"":""190x110; Размер модулей: 38x103 см | 38x103 см | 38x103 см | 38x103 см | 38x103 см""},{""type"":""Тип картины"",""value"":""модульная; интерьерная""},{""type"":""Количество картин"",""value"":""Картина из 5-ти модулей""},{""type"":""Материал картины"",""value"":""натуральный хлопковый холст; подрамник из сосны; экосольвентная краска""},{""type"":""Особенности картины"",""value"":""высокое качество печати; галерейная натяжка хослта; варианты модульности""},{""type"":""Ширина предмета"",""value"":""190 см""},{""type"":""Высота предмета"",""value"":""110 см""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""картина, крепления, упаковка, инструкция""},{""type"":""Длина упаковки"",""value"":""11 см""},{""type"":""Высота упаковки"",""value"":""104 см""},{""type"":""Ширина упаковки"",""value"":""43 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 15 июля""]","[""Доставим до двери 15 июля""]","[""https://basket-07.wbbasket.ru/vol1071/part107180/107180399/images/big/1.webp""]",[]
"https://www.wildberries.ru/catalog/151445077/detail.aspx?size=253688469","151445077","[""Главная"",""Женщинам"",""Блузки и рубашки"",""Ms. lovely""]","Рубашка розовая оверсайз школьная офисная барби",4.6,2146,"https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/1.webp","Ms. lovely",4350,1983,1903,"RUB",0,false,"[{""type"":""Color"",""values"":""розовый, пастельно-розовый, розовое облако, нежный розовый, светло-розовый""},{""type"":""Size"",""values"":""50""}]","[{""type"":""Colors"",""values"":[""розовый, пастельно-розовый, розовое облако, нежный розовый, светло-розовый"",""голубой"",""белый"",""фиолетовый, розовый"",""серый, розовый, белый, черный"",""фиолетовый"",""зеленый"",""оранжевый"",""бежевый, желтый"",""белый"",""бежевый"",""черный"",""голубой"",""розовый, красный"",""зеленый"",""синий"",""черный"",""голубой, зеленый""]},{""type"":""Sizes"",""values"":[""S"",""M"",""L"",""XL"",""XXL"",""XXXL"",""XXXXL""]}]","[{""type"":""Состав"",""value"":""100% хлопок""},{""type"":""Цвет"",""value"":""пастельно-розовый; розовый; светло-розовый; розовое облако; нежный розовый""},{""type"":""Размер на модели"",""value"":""42""},{""type"":""Рост модели на фото"",""value"":""173 см""},{""type"":""Параметры модели на фото (ОГ-ОТ-ОБ)"",""value"":""86-63-91""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Вид застежки"",""value"":""пуговицы; хлопковая рубашка""},{""type"":""Особенности модели"",""value"":""С длинным рукавом модная на пуговицах""},{""type"":""Тип карманов"",""value"":""накладные""},{""type"":""Декоративные элементы"",""value"":""Карман""},{""type"":""Комплектация"",""value"":""Рубашка женская 1 шт.""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/1.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/2.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/3.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/4.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/5.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/6.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/7.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/8.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/9.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/10.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/11.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/12.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/13.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/14.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/15.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/16.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/17.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/18.webp"",""https://basket-10.wbbasket.ru/vol1514/part151445/151445077/images/big/19.webp""]",[]
"https://www.wildberries.ru/catalog/155268284/detail.aspx?size=259245237","155268284","[""Главная"",""Автотовары"",""Масла и жидкости"",""Моторное масло"",""Gazpromneft""]","Масло моторное DIESEL EXTRA CF-4/CF/SG 15W40 5л.",,0,"https://basket-10.wbbasket.ru/vol1552/part155268/155268284/images/big/1.webp","GAZPROMNEFT",2329,1956,1877,"RUB",0,false,"[{""type"":""Color""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[null]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Объем (л)"",""value"":""5 л""},{""type"":""Тип моторного масла"",""value"":""Минеральное""},{""type"":""Класс вязкости"",""value"":""15W-40""},{""type"":""Вес с упаковкой (кг)"",""value"":""4.7 кг""},{""type"":""Артикул производителя"",""value"":""253142113""},{""type"":""Длина упаковки"",""value"":""30 см""},{""type"":""Высота упаковки"",""value"":""12 см""},{""type"":""Ширина упаковки"",""value"":""24 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-10.wbbasket.ru/vol1552/part155268/155268284/images/big/1.webp"",""https://basket-10.wbbasket.ru/vol1552/part155268/155268284/images/big/2.webp"",""https://basket-10.wbbasket.ru/vol1552/part155268/155268284/images/big/3.webp""]",[]
"https://www.wildberries.ru/catalog/12812254/detail.aspx?size=39427351","12812254","[""Главная"",""Для ремонта"",""Сантехника, отопление и газоснабжение"",""Смесители и душевое оборудование"",""Ideal Standard""]","Смеситель для ванны с душем Ideal Standard Dot 2.0",,0,"https://basket-01.wbbasket.ru/vol128/part12812/12812254/images/big/1.webp","IDEAL STANDARD",19272,11239,10789,"RUB",0,false,"[{""type"":""Color"",""values"":""серебристый""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""серебристый""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Цвет"",""value"":""серебристый""},{""type"":""Материал изделия"",""value"":""латунь""},{""type"":""Назначение смесителя"",""value"":""для ванны""},{""type"":""Диаметр резьбы на входе"",""value"":""1/2\""""},{""type"":""Гарантийный срок"",""value"":""5 лет""},{""type"":""Комплектация"",""value"":""монтажный комплект; смеситель""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-01.wbbasket.ru/vol128/part12812/12812254/images/big/1.webp"",""https://basket-01.wbbasket.ru/vol128/part12812/12812254/images/big/2.webp""]",[]
"https://www.wildberries.ru/catalog/106765985/detail.aspx?size=166809778","106765985",[],"Картина на стену на холсте В мечтах о море",,0,"https://basket-07.wbbasket.ru/vol1067/part106765/106765985/images/big/1.webp","PICSIS",16370,7857,7542,"RUB",0,false,"[{""type"":""Color""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[null]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Размер картины"",""value"":""140x105; Размер модулей: 35x70 см | 35x105 см | 35x105 см | 35x70 см""},{""type"":""Тип картины"",""value"":""модульная; интерьерная""},{""type"":""Количество картин"",""value"":""Картина из 4-х модулей""},{""type"":""Материал картины"",""value"":""натуральный хлопковый холст; подрамник из сосны; экосольвентная краска""},{""type"":""Особенности картины"",""value"":""высокое качество печати; галерейная натяжка хослта; варианты модульности""},{""type"":""Ширина предмета"",""value"":""140 см""},{""type"":""Высота предмета"",""value"":""105 см""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""картина, крепления, упаковка, инструкция""},{""type"":""Длина упаковки"",""value"":""9 см""},{""type"":""Высота упаковки"",""value"":""106 см""},{""type"":""Ширина упаковки"",""value"":""40 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 11 июня""]","[""Доставим до двери 11 июня""]","[""https://basket-07.wbbasket.ru/vol1067/part106765/106765985/images/big/1.webp""]",[]
"https://www.wildberries.ru/catalog/78986184/detail.aspx?size=131615047","78986184","[""Главная"",""Дом"",""Сувенирная продукция"",""Spotify Poster""]","Spotify постер miyagi мияги эндшпиль фигурка andy panda друг",4.9,1872,"https://basket-05.wbbasket.ru/vol789/part78986/78986184/images/big/1.webp","Spotify Poster",1000,413,396,"RUB",0,false,"[{""type"":""Color""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""черный, серый"",null,null,null,null,null,null,null,null]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Высота предмета"",""value"":""20 см""},{""type"":""Ширина предмета"",""value"":""14 см""},{""type"":""Материал изделия"",""value"":""оргстекло; акрил""},{""type"":""Декоративные элементы"",""value"":""музыка""},{""type"":""Вставка"",""value"":""акрил""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""Spotify постер - 1шт.; комплект подставок""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 29 августа""]","[""Доставим до двери 29 августа""]","[""https://basket-05.wbbasket.ru/vol789/part78986/78986184/images/big/1.webp"",""https://basket-05.wbbasket.ru/vol789/part78986/78986184/images/big/2.webp"",""https://basket-05.wbbasket.ru/vol789/part78986/78986184/images/big/3.webp"",""https://basket-05.wbbasket.ru/vol789/part78986/78986184/images/big/4.webp"",""https://basket-05.wbbasket.ru/vol789/part78986/78986184/images/big/5.webp"",""https://basket-05.wbbasket.ru/vol789/part78986/78986184/images/big/6.webp""]","[""https://tvideobasket-01.wbbasket.ru/vol24/part7898/78986184/mp4/360p/1.mp4""]"
"https://www.wildberries.ru/catalog/133628878/detail.aspx?size=229363726","133628878","[""Главная"",""Дом"",""Кронштейны"",""Cactus""]","Кронштейн для проектора Cactus CS-VM-PR01-AL",5,1,"https://basket-10.wbbasket.ru/vol1336/part133628/133628878/images/big/1.webp","Cactus",3448,2080,1996,"RUB",0,false,"[{""type"":""Color"",""values"":""серебристый""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""серебристый""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Тип крепления"",""value"":""Кронштейн; Потолочный""},{""type"":""Регулировка кронштейна"",""value"":""поворот и наклон""},{""type"":""Угол наклона"",""value"":""90 градусов""},{""type"":""Угол поворота"",""value"":""90 градусов""},{""type"":""Нагрузка максимальная"",""value"":""10 кг""},{""type"":""Цвет"",""value"":""серебристый""},{""type"":""Материал изделия"",""value"":""алюминий""},{""type"":""Страна производства"",""value"":""Китай""},{""type"":""Вес с упаковкой (кг)"",""value"":""1.48 кг""},{""type"":""Комплектация"",""value"":""кронштейн; руководство пользователя; крепеж""},{""type"":""Длина упаковки"",""value"":""43 см""},{""type"":""Высота упаковки"",""value"":""20 см""},{""type"":""Ширина упаковки"",""value"":""9 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-10.wbbasket.ru/vol1336/part133628/133628878/images/big/1.webp"",""https://basket-10.wbbasket.ru/vol1336/part133628/133628878/images/big/2.webp"",""https://basket-10.wbbasket.ru/vol1336/part133628/133628878/images/big/3.webp"",""https://basket-10.wbbasket.ru/vol1336/part133628/133628878/images/big/4.webp""]",[]
"https://www.wildberries.ru/catalog/225969695/detail.aspx?size=357877179","225969695","[""Главная"",""Игрушки"",""Мягкие игрушки"",""7Toys""]","Набор на выписку ""Пара медвежат""",4.9,222,"https://basket-15.wbbasket.ru/vol2259/part225969/225969695/images/big/1.webp","7Toys",1199,959,920,"RUB",0,false,"[{""type"":""Color"",""values"":""мягкий розовый, небесно-голубой, бежевый лайт""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""мягкий розовый, небесно-голубой, бежевый лайт"",""коричневый, голубой"",""голубой, коричневый"",""розовый, коричневый"",""розовый, голубой, коричневый"",""коричневый"",""бежевый, розовый"",""голубой, бежевый, розовый"",""розовый, коричневый, бежевый"",""розовый, голубой"",""белый"",""белый"",""бежевый, голубой, коричневый"",""голубой, бежевый, розовый, коричневый"",""коричневый"",""белый"",""белый"",""розовый"",""голубой, бежевый"",""белый"",""розовый"",""бежевый, голубой, коричневый"",""голубой"",""голубой, бежевый, розовый"",""голубой"",""бежевый, голубой"",""голубой, бежевый, розовый"",""розовый, белый"",""голубой, белый"",""розовый, коричневый, голубой, бежевый""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Цвет"",""value"":""бежевый лайт; небесно-голубой; мягкий розовый""},{""type"":""Материал игрушки"",""value"":""плюш""},{""type"":""Наполнитель"",""value"":""синтепух""},{""type"":""Вид упаковки"",""value"":""пакет""},{""type"":""Высота предмета"",""value"":""30 см""},{""type"":""Страна производства"",""value"":""Китай""},{""type"":""Комплектация"",""value"":""Мягкая игрушка Мишка - 2 шт.""},{""type"":""Длина упаковки"",""value"":""30 см""},{""type"":""Высота упаковки"",""value"":""13 см""},{""type"":""Ширина упаковки"",""value"":""16 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-15.wbbasket.ru/vol2259/part225969/225969695/images/big/1.webp"",""https://basket-15.wbbasket.ru/vol2259/part225969/225969695/images/big/2.webp"",""https://basket-15.wbbasket.ru/vol2259/part225969/225969695/images/big/3.webp"",""https://basket-15.wbbasket.ru/vol2259/part225969/225969695/images/big/4.webp""]",[]
"https://www.wildberries.ru/catalog/168670044/detail.aspx?size=280337831","168670044","[""Главная"",""Детям"",""Рубашки"",""U.S. Polo Assn.""]","Рубашка",4.9,198,"https://basket-12.wbbasket.ru/vol1686/part168670/168670044/images/big/1.webp","U.S. Polo Assn.",6400,2918,2801,"RUB",0,true,"[{""type"":""Color"",""values"":""хаки""},{""type"":""Size"",""values"":""128-134""}]","[{""type"":""Colors"",""values"":[""хаки"",""оранжевый"",""желтый"",""розовый"",""белый"",""голубой"",""голубой"",""синий""]},{""type"":""Sizes"",""values"":[""3_4"",""4_5"",""5_6"",""6_7"",""7_8"",""8_9"",""9_10"",""10_11"",""11_12"",""12_13"",""13_14""]}]","[{""type"":""Состав"",""value"":""100% хлопок""},{""type"":""Цвет"",""value"":""хаки""},{""type"":""Страна производства"",""value"":""Турция""},{""type"":""Вид застежки"",""value"":""пуговицы""},{""type"":""Тип карманов"",""value"":""без карманов""},{""type"":""Декоративные элементы"",""value"":""логотип""},{""type"":""Комплектация"",""value"":""рубашка""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-12.wbbasket.ru/vol1686/part168670/168670044/images/big/1.webp"",""https://basket-12.wbbasket.ru/vol1686/part168670/168670044/images/big/2.webp"",""https://basket-12.wbbasket.ru/vol1686/part168670/168670044/images/big/3.webp""]",[]
